ID,outofhouse,numberpersons150cm,numberpersons150cmspoken,numberpersons5m,outhousework,test,#Survey completions
41637,1.1428571428571428,1.7142857142857142,1.5714285714285714,0.5714285714285714,0.0,0.0,7
41960,3.111111111111111,4.222222222222222,0.0,1.4444444444444444,0.4444444444444444,0.0,9
42104,1.875,3.0,2.5,1.0,0.125,1.0,8
42140,3.0,6.833333333333333,0.0,1.1666666666666667,0.0,0.0,6
42284,4.2,2.0,2.2,0.9,0.0,0.0,10
42450,4.888888888888889,5.0,2.3333333333333335,1.6666666666666667,0.5555555555555556,0.0,9
42606,1.75,0.25,0.25,1.75,0.0,0.0,8
42653,2.142857142857143,1.4285714285714286,0.14285714285714285,0.8571428571428571,0.0,1.0,7
42958,4.444444444444445,2.7777777777777777,1.6666666666666667,1.0,0.6666666666666666,1.0,9
42995,6.0,1.9,1.3,0.9,0.0,1.0,10
43072,1.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,0.0,7
43118,2.6,0.7,0.3,1.2,0.0,0.0,10
43319,11.545454545454545,3.6363636363636362,1.4545454545454546,2.3636363636363638,0.2727272727272727,0.0,11
43347,1.875,0.625,0.375,0.75,0.0,1.0,8
43487,2.6,0.1,0.0,0.9,0.3,0.0,10
43587,9.363636363636363,2.1818181818181817,2.1818181818181817,1.4545454545454546,0.0,1.0,11
43943,4.166666666666667,0.6666666666666666,0.5,0.8333333333333334,0.0,0.0,6
44358,2.8333333333333335,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,1.0,6
44375,2.7142857142857144,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,7
44384,3.8333333333333335,4.0,2.5,0.8333333333333334,0.3333333333333333,0.0,6
44404,4.2727272727272725,1.7272727272727273,0.0,1.0,0.36363636363636365,0.0,11
44537,6.166666666666667,0.0,0.0,1.8333333333333333,0.6666666666666666,0.0,6
44646,7.363636363636363,35.54545454545455,0.0,3.0,0.7272727272727273,0.0,11
44672,2.6363636363636362,1.0909090909090908,0.6363636363636364,1.1818181818181819,0.0,0.0,11
44678,0.0,0.0,0.0,0.0,0.0,0.0,7
44793,2.0,1.7,0.9,1.0,0.0,0.0,10
44898,1.8333333333333333,1.0,0.5,1.1666666666666667,0.16666666666666666,0.0,6
44937,3.888888888888889,4.111111111111111,0.0,2.111111111111111,0.0,0.0,9
45099,1.0909090909090908,1.6363636363636365,0.18181818181818182,2.727272727272727,0.0,0.0,11
45110,7.166666666666667,1.8333333333333333,1.8333333333333333,0.8333333333333334,0.8333333333333334,0.0,6
45261,3.3,0.2,0.2,0.7,0.1,0.0,10
45293,1.6666666666666667,0.1111111111111111,0.1111111111111111,1.2222222222222223,0.0,0.0,9
45436,4.875,0.5,0.5,0.75,0.5,0.0,8
45681,6.857142857142857,9.714285714285714,6.142857142857143,1.5714285714285714,0.7142857142857143,0.0,7
45682,3.8333333333333335,4.333333333333333,4.833333333333333,1.1666666666666667,0.16666666666666666,1.0,6
45783,5.555555555555555,1.4444444444444444,0.5555555555555556,1.5555555555555556,0.1111111111111111,1.0,9
45902,2.7777777777777777,2.4444444444444446,0.0,1.1111111111111112,0.0,0.0,9
45916,5.285714285714286,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.0,7
45943,1.125,2.375,2.0,1.0,0.0,0.0,8
45998,0.8888888888888888,1.3333333333333333,1.1111111111111112,1.3333333333333333,0.0,0.0,9
46102,0.7,0.8,0.7,1.0,0.0,0.0,10
46480,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,7
46509,3.3333333333333335,1.2222222222222223,0.0,0.8888888888888888,0.0,0.0,9
46813,1.875,0.75,0.625,0.625,0.0,0.0,8
47171,1.3333333333333333,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.0,1.0,9
47198,0.5454545454545454,1.0909090909090908,0.2727272727272727,0.8181818181818182,0.0,0.0,11
47202,2.2,1.7,0.0,1.0,0.0,0.0,10
47227,3.0,1.0,0.7142857142857143,1.0,0.0,0.0,7
47387,5.285714285714286,1.1428571428571428,1.1428571428571428,1.2857142857142858,0.42857142857142855,0.0,7
47666,3.0,0.8571428571428571,0.5714285714285714,1.4285714285714286,0.0,1.0,7
47672,1.8571428571428572,3.857142857142857,0.7142857142857143,1.2857142857142858,0.0,1.0,7
47863,3.6363636363636362,0.45454545454545453,0.09090909090909091,1.7272727272727273,0.18181818181818182,0.0,11
47883,5.0,1.5,0.0,0.875,0.0,0.0,8
47892,1.6363636363636365,0.5454545454545454,0.0,0.6363636363636364,0.0,0.0,11
47974,1.4,0.9,0.6,1.2,0.0,0.0,10
48339,6.222222222222222,1.0,0.0,1.0,0.5555555555555556,0.0,9
48403,5.545454545454546,1.4545454545454546,1.1818181818181819,1.1818181818181819,0.0,0.0,11
48532,1.1428571428571428,0.42857142857142855,0.0,0.8571428571428571,0.0,0.0,7
48697,1.0,0.1,0.0,2.0,0.0,0.0,10
48703,12.875,0.875,0.875,2.625,0.125,0.0,8
48719,1.25,1.25,0.0,0.625,0.0,0.0,8
49091,0.8888888888888888,0.7777777777777778,0.0,0.4444444444444444,0.0,0.0,9
49421,0.0,0.0,0.0,0.0,0.0,0.0,10
49524,2.3,1.5,1.1,1.6,0.0,1.0,10
49612,3.6666666666666665,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.16666666666666666,0.0,6
49643,1.6,0.9,0.6,0.4,0.1,0.0,10
49681,4.888888888888889,5.222222222222222,0.0,0.7777777777777778,0.4444444444444444,1.0,9
49962,4.5,1.625,1.0,1.25,0.5,0.0,8
50345,3.0,0.6,0.4,0.7,0.3,0.0,10
50434,4.833333333333333,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,1.0,6
50590,2.125,0.5,0.375,0.875,0.0,0.0,8
50594,5.222222222222222,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.0,9
50658,0.7,1.1,0.1,0.8,0.0,0.0,10
50840,7.5,1.9,1.8,0.9,0.8,0.0,10
50856,1.0909090909090908,0.0,0.0,0.5454545454545454,0.0,0.0,11
50890,10.0,0.2,0.2,1.7,0.6,0.0,10
50895,7.1,1.7,0.0,0.9,0.9,1.0,10
50941,1.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,9
51227,10.88888888888889,0.8888888888888888,0.8888888888888888,1.6666666666666667,0.0,1.0,9
51541,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,7
51584,0.0,0.0,0.0,0.0,0.0,0.0,8
51640,4.4,0.7,0.7,1.0,0.0,0.0,10
51674,5.7,2.3,2.1,2.4,0.3,1.0,10
51727,5.0,1.0,0.0,1.3333333333333333,0.6666666666666666,1.0,9
51899,4.142857142857143,10.285714285714286,0.2857142857142857,2.0,0.8571428571428571,0.0,7
51903,2.5,0.5,0.0,1.6666666666666667,0.0,0.0,6
51950,1.0,1.375,0.0,1.125,0.0,0.0,8
52223,1.4285714285714286,1.2857142857142858,1.2857142857142858,0.5714285714285714,0.0,0.0,7
52759,7.714285714285714,1.2857142857142858,1.4285714285714286,1.1428571428571428,1.0,0.0,7
53040,3.875,1.875,1.375,1.625,0.0,1.0,8
53047,4.375,1.75,0.625,0.875,0.375,0.0,8
53085,4.444444444444445,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,9
53148,4.0,3.1666666666666665,1.6666666666666667,1.3333333333333333,0.0,0.0,6
53195,5.777777777777778,7.111111111111111,0.0,1.1111111111111112,0.0,0.0,9
53235,6.333333333333333,1.6666666666666667,1.6666666666666667,0.8333333333333334,0.5,1.0,6
53289,5.333333333333333,3.1666666666666665,3.0,1.6666666666666667,1.0,0.0,6
53320,3.0,3.3636363636363638,0.0,2.0,0.0,0.0,11
53389,1.8333333333333333,2.8333333333333335,1.1666666666666667,1.1666666666666667,0.0,0.0,6
53516,2.857142857142857,3.142857142857143,0.0,1.1428571428571428,0.0,1.0,7
53855,8.666666666666666,1.0,1.0,1.0,0.0,0.0,6
53921,4.5,7.666666666666667,0.0,1.3333333333333333,0.0,0.0,6
53961,6.3,0.3,0.3,1.0,0.0,0.0,10
53971,4.0,0.75,0.75,0.375,0.0,0.0,8
54085,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,7
54102,1.3636363636363635,2.090909090909091,0.0,1.0909090909090908,0.0,1.0,11
54112,8.25,0.625,0.0,1.0,0.75,0.0,8
54317,4.777777777777778,1.6666666666666667,1.4444444444444444,2.0,0.0,0.0,9
54395,3.1666666666666665,2.6666666666666665,2.3333333333333335,0.6666666666666666,0.5,0.0,6
54849,11.5,8.0,0.0,1.875,0.25,0.0,8
54952,5.444444444444445,1.3333333333333333,1.1111111111111112,1.0,0.5555555555555556,0.0,9
55211,3.8181818181818183,2.1818181818181817,2.090909090909091,0.9090909090909091,0.0,0.0,11
55424,3.8333333333333335,6.333333333333333,4.5,1.3333333333333333,0.0,1.0,6
55436,3.3333333333333335,1.4444444444444444,0.7777777777777778,1.0,0.2222222222222222,0.0,9
55636,7.5,3.8333333333333335,17.666666666666668,1.8333333333333333,0.0,1.0,6
55657,1.4,0.1,0.1,0.6,0.0,0.0,10
55992,5.2,3.2,0.0,1.1,0.0,0.0,10
56026,3.5,9.333333333333334,0.8333333333333334,1.8333333333333333,0.16666666666666666,1.0,6
56411,2.111111111111111,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.0,0.0,9
56542,0.36363636363636365,0.7272727272727273,0.0,0.36363636363636365,0.0,1.0,11
56648,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,7
57059,0.9,0.1,0.1,0.7,0.0,0.0,10
57237,4.545454545454546,5.2727272727272725,0.36363636363636365,1.3636363636363635,0.2727272727272727,0.0,11
57427,4.363636363636363,0.36363636363636365,0.36363636363636365,1.2727272727272727,0.36363636363636365,0.0,11
58056,4.6,3.7,1.4,2.3,0.4,0.0,10
58061,2.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,1.0,6
58106,3.0,2.5714285714285716,1.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,7
58334,0.6,0.2,0.1,0.6,0.0,0.0,10
58342,3.3333333333333335,3.8333333333333335,2.6666666666666665,1.1666666666666667,0.0,0.0,6
58510,1.75,3.0,2.25,0.875,0.0,0.0,8
58550,1.8181818181818181,1.0909090909090908,0.2727272727272727,1.7272727272727273,0.0,0.0,11
58850,3.111111111111111,1.3333333333333333,1.4444444444444444,0.7777777777777778,0.0,0.0,9
59223,4.2727272727272725,1.0,0.7272727272727273,1.0,0.09090909090909091,0.0,11
59274,2.142857142857143,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,7
59387,3.142857142857143,1.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.0,7
59484,2.0,2.4285714285714284,2.4285714285714284,0.8571428571428571,0.0,0.0,7
59562,2.3,0.3,0.0,0.9,0.2,0.0,10
59659,9.555555555555555,4.555555555555555,2.4444444444444446,1.0,0.7777777777777778,0.0,9
59930,1.4545454545454546,1.0,0.2727272727272727,0.45454545454545453,0.0,1.0,11
59949,3.272727272727273,2.5454545454545454,0.7272727272727273,1.3636363636363635,0.0,0.0,11
60112,1.6363636363636365,1.2727272727272727,0.8181818181818182,0.5454545454545454,0.0,0.0,11
60163,8.0,1.4285714285714286,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.0,7
60285,1.5555555555555556,1.2222222222222223,1.1111111111111112,0.6666666666666666,0.0,0.0,9
60456,4.625,4.0,0.0,1.125,0.125,0.0,8
60566,2.2,3.0,1.8,0.8,0.0,0.0,10
60762,2.0,10.833333333333334,2.5,1.3333333333333333,0.0,0.0,6
60823,1.2,0.6,0.0,1.1,0.0,0.0,10
60828,3.0,1.8571428571428572,1.7142857142857142,1.0,0.14285714285714285,0.0,7
60848,1.8571428571428572,1.1428571428571428,1.1428571428571428,0.7142857142857143,0.0,0.0,7
61159,5.333333333333333,0.5555555555555556,0.5555555555555556,1.0,0.7777777777777778,0.0,9
61341,3.6,18.2,1.2,3.4,0.2,0.0,10
61534,6.818181818181818,1.2727272727272727,0.18181818181818182,1.6363636363636365,0.7272727272727273,0.0,11
61541,3.6666666666666665,1.0,0.8333333333333334,0.8333333333333334,0.0,1.0,6
62185,4.0,0.4,0.4,1.9,0.0,0.0,10
62465,1.1666666666666667,2.0,0.0,1.0,0.0,1.0,6
63003,7.636363636363637,27.545454545454547,1.9090909090909092,3.272727272727273,0.5454545454545454,0.0,11
63131,3.3333333333333335,3.1666666666666665,0.0,1.3333333333333333,0.0,0.0,6
63141,8.2,6.4,2.5,1.6,0.0,1.0,10
63237,3.125,0.5,0.125,1.125,0.0,1.0,8
63260,2.3,0.6,0.0,0.9,0.2,0.0,10
63495,1.4444444444444444,0.0,0.0,0.6666666666666666,0.0,0.0,9
63665,3.3333333333333335,1.1666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,6
63666,6.125,0.125,0.125,1.875,0.0,0.0,8
63720,6.888888888888889,0.2222222222222222,0.2222222222222222,1.5555555555555556,0.6666666666666666,0.0,9
63938,4.875,22.0,0.0,2.875,0.0,0.0,8
64094,3.7777777777777777,2.7777777777777777,2.3333333333333335,1.0,0.2222222222222222,0.0,9
64129,1.6363636363636365,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.0,11
64328,7.4,11.7,3.3,1.5,0.0,1.0,10
64341,3.7777777777777777,3.3333333333333335,0.0,1.2222222222222223,0.0,0.0,9
64477,1.0909090909090908,0.09090909090909091,0.0,1.0,0.0,0.0,11
64590,4.111111111111111,2.0,0.3333333333333333,1.1111111111111112,0.3333333333333333,0.0,9
64946,4.333333333333333,1.0,1.0,0.6666666666666666,0.0,0.0,6
64957,8.6,16.6,11.4,1.9,0.6,1.0,10
65025,2.125,0.375,0.375,0.625,0.0,0.0,8
65093,7.25,8.375,2.75,1.0,0.875,1.0,8
65123,2.7142857142857144,0.14285714285714285,0.14285714285714285,2.2857142857142856,0.14285714285714285,0.0,7
65286,10.125,2.75,0.0,1.375,0.25,0.0,8
65457,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,6
65487,1.6,0.6,0.6,0.9,0.0,0.0,10
65951,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,1.0,7
66024,3.0,0.42857142857142855,1.0,1.0,0.0,0.0,7
66187,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.0,0.0,11
66212,2.5,0.6,0.2,1.2,0.2,0.0,10
66275,2.4285714285714284,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.0,7
66316,1.4,4.6,0.0,0.8,0.0,0.0,10
66557,1.7777777777777777,1.3333333333333333,1.3333333333333333,1.0,0.0,1.0,9
67015,0.5714285714285714,7.0,0.8571428571428571,1.0,0.0,0.0,7
67466,1.9090909090909092,7.7272727272727275,1.9090909090909092,3.0,0.0,1.0,11
67747,2.5714285714285716,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.0,0.0,7
67833,1.8333333333333333,2.1666666666666665,2.1666666666666665,0.5,0.16666666666666666,0.0,6
67864,3.857142857142857,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.0,0.0,7
67904,4.142857142857143,1.8571428571428572,1.2857142857142858,1.0,0.0,0.0,7
68007,0.375,0.0,0.0,0.5,0.0,0.0,8
68092,1.4,1.8,0.3,2.9,0.0,1.0,10
68172,5.545454545454546,1.8181818181818181,0.0,1.4545454545454546,0.2727272727272727,1.0,11
68223,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,0.0,0.0,6
68464,0.0,0.0,0.0,0.0,0.0,1.0,8
68575,13.88888888888889,5.0,4.555555555555555,1.1111111111111112,1.0,1.0,9
69305,1.8,0.2,0.2,1.0,0.0,0.0,10
69334,1.6363636363636365,0.2727272727272727,0.0,0.9090909090909091,0.0,0.0,11
69559,3.4545454545454546,6.0,0.0,2.0,0.09090909090909091,0.0,11
69936,2.5,1.1666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.0,6
69942,5.666666666666667,7.166666666666667,0.0,1.8333333333333333,0.0,1.0,6
69979,1.0,1.6666666666666667,0.5,0.5,0.0,0.0,6
70680,14.875,4.5,0.0,1.5,0.0,0.0,8
70820,4.75,2.5,2.25,0.75,0.5,1.0,8
70888,4.636363636363637,0.5454545454545454,0.0,1.6363636363636365,0.0,0.0,11
70953,1.5454545454545454,0.8181818181818182,0.7272727272727273,0.5454545454545454,0.09090909090909091,0.0,11
70957,11.3,16.5,4.3,2.0,1.0,0.0,10
71629,1.1666666666666667,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,6
71666,0.7,0.1,0.0,0.4,0.4,0.0,10
71682,6.25,3.125,0.0,1.375,0.5,1.0,8
71716,2.1666666666666665,3.0,0.3333333333333333,1.0,0.0,1.0,6
71753,2.5555555555555554,0.4444444444444444,0.0,1.0,0.0,0.0,9
72157,5.571428571428571,4.142857142857143,4.0,1.1428571428571428,0.2857142857142857,0.0,7
72185,6.222222222222222,1.7777777777777777,1.7777777777777777,0.8888888888888888,0.5555555555555556,0.0,9
72195,2.1666666666666665,2.0,1.8333333333333333,1.0,0.0,0.0,6
72312,4.714285714285714,1.0,0.7142857142857143,1.0,0.2857142857142857,0.0,7
72473,1.6666666666666667,2.2222222222222223,1.0,1.3333333333333333,0.0,1.0,9
72800,6.1,2.9,0.3,1.1,1.0,1.0,10
72910,0.0,0.0,0.0,0.0,0.0,1.0,7
73395,1.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0,6
73545,5.2727272727272725,1.0,0.8181818181818182,0.5454545454545454,0.0,1.0,11
73666,2.857142857142857,3.5714285714285716,0.0,1.0,0.14285714285714285,0.0,7
73719,0.0,0.0,0.0,0.0,0.0,1.0,6
73847,2.4,5.5,0.0,1.3,0.0,0.0,10
74101,4.0,3.0,1.6666666666666667,1.6666666666666667,0.16666666666666666,0.0,6
74177,3.6,2.1,2.1,0.4,0.2,0.0,10
74715,4.428571428571429,2.2857142857142856,0.8571428571428571,1.0,0.0,0.0,7
74720,5.2727272727272725,3.0,0.0,1.0909090909090908,0.6363636363636364,0.0,11
75009,3.888888888888889,1.3333333333333333,0.0,1.0,0.0,1.0,9
75197,4.2727272727272725,8.181818181818182,0.0,2.3636363636363638,0.2727272727272727,0.0,11
75247,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.0,11
75298,2.5,0.75,0.0,1.5,0.0,0.0,8
75340,1.5,1.5,1.3,0.9,0.0,0.0,10
75408,7.0,1.5,1.5,0.9,0.1,1.0,10
75819,2.625,1.625,1.0,0.75,0.125,0.0,8
75830,4.375,0.875,0.375,0.5,0.375,0.0,8
75917,1.5,0.0,0.0,1.0,0.0,0.0,10
75925,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,6
76285,1.5454545454545454,0.2727272727272727,0.0,1.0909090909090908,0.0,0.0,11
76466,1.2857142857142858,4.571428571428571,0.0,2.0,0.0,0.0,7
76883,3.125,0.75,0.625,0.5,0.375,1.0,8
76912,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.0,0.0,6
77026,3.875,2.375,1.125,1.75,0.0,0.0,8
77153,1.4,0.9,0.2,1.0,0.0,0.0,10
77242,2.625,1.0,0.875,0.75,0.0,0.0,8
77331,1.6666666666666667,0.7777777777777778,0.4444444444444444,1.2222222222222223,0.0,0.0,9
77371,6.3,2.1,2.0,1.1,0.5,0.0,10
77427,7.555555555555555,3.3333333333333335,2.111111111111111,1.3333333333333333,0.1111111111111111,0.0,9
77617,2.857142857142857,10.0,7.857142857142857,1.4285714285714286,0.0,0.0,7
77758,3.6666666666666665,0.0,0.0,0.8333333333333334,0.0,0.0,6
77801,4.111111111111111,1.0,1.0,1.2222222222222223,0.0,1.0,9
77855,2.5,0.5,0.16666666666666666,0.8333333333333334,0.0,0.0,6
78026,5.2727272727272725,5.7272727272727275,0.0,1.0909090909090908,0.8181818181818182,0.0,11
78459,1.1111111111111112,1.7777777777777777,0.5555555555555556,1.1111111111111112,0.0,1.0,9
78551,5.285714285714286,3.7142857142857144,3.142857142857143,1.8571428571428572,1.0,1.0,7
78610,0.875,1.625,1.125,0.75,0.0,0.0,8
79104,3.1666666666666665,0.8333333333333334,1.0,0.5,0.16666666666666666,1.0,6
79157,3.7142857142857144,3.2857142857142856,2.857142857142857,0.7142857142857143,0.2857142857142857,0.0,7
79402,1.7272727272727273,1.0,0.6363636363636364,0.45454545454545453,0.0,0.0,11
79409,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,6
79535,1.7142857142857142,2.4285714285714284,1.2857142857142858,1.2857142857142858,0.14285714285714285,0.0,7
79723,3.8333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,6
79783,2.6666666666666665,0.7777777777777778,0.0,0.7777777777777778,0.0,1.0,9
79885,3.75,0.5,0.375,1.5,0.0,0.0,8
80027,5.636363636363637,3.5454545454545454,1.9090909090909092,1.0,0.0,1.0,11
80398,11.25,5.875,3.875,1.75,0.0,1.0,8
80417,5.666666666666667,2.6666666666666665,2.1666666666666665,1.0,0.5,0.0,6
80570,2.625,1.0,0.625,0.875,0.0,0.0,8
80775,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.2727272727272727,0.18181818181818182,1.0,11
80808,0.875,0.0,0.0,0.75,0.0,0.0,8
80884,4.363636363636363,5.909090909090909,0.0,1.5454545454545454,0.36363636363636365,1.0,11
81167,9.125,0.375,0.375,2.0,0.0,0.0,8
81400,2.2,0.6,0.5,0.7,0.1,0.0,10
82130,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6
82220,2.272727272727273,1.2727272727272727,0.2727272727272727,1.0909090909090908,0.0,0.0,11
82303,3.3333333333333335,2.0,2.1666666666666665,1.0,0.0,0.0,6
82311,5.571428571428571,3.4285714285714284,1.5714285714285714,1.2857142857142858,0.5714285714285714,0.0,7
82540,2.7142857142857144,2.0,2.0,0.8571428571428571,0.0,1.0,7
82570,3.7142857142857144,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,1.0,7
82735,3.1818181818181817,0.9090909090909091,0.8181818181818182,0.36363636363636365,0.6363636363636364,0.0,11
82938,4.0,2.9,3.0,1.2,0.2,1.0,10
83018,1.7142857142857142,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,7
83097,4.428571428571429,0.7142857142857143,0.7142857142857143,1.4285714285714286,0.7142857142857143,0.0,7
83175,2.8181818181818183,1.0909090909090908,0.0,1.0909090909090908,0.0,0.0,11
83425,1.9,1.1,0.0,1.3,0.0,0.0,10
83437,2.7142857142857144,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,7
83552,4.75,1.125,1.125,0.75,0.0,0.0,8
83781,1.5714285714285714,1.8571428571428572,1.8571428571428572,0.8571428571428571,0.42857142857142855,0.0,7
84245,3.125,1.125,0.0,1.0,0.125,0.0,8
84334,1.2222222222222223,0.4444444444444444,0.0,0.6666666666666666,0.0,0.0,9
84487,4.125,6.75,0.0,1.75,0.25,0.0,8
84664,1.3636363636363635,0.36363636363636365,0.36363636363636365,1.7272727272727273,0.0,0.0,11
84884,2.625,1.875,1.875,0.875,0.0,1.0,8
84909,4.8,1.3,1.3,1.0,0.0,0.0,10
84947,5.833333333333333,2.6666666666666665,2.5,1.3333333333333333,0.0,0.0,6
85098,6.571428571428571,3.142857142857143,1.5714285714285714,1.0,0.2857142857142857,0.0,7
85525,4.909090909090909,2.8181818181818183,2.0,0.9090909090909091,0.0,0.0,11
85610,7.545454545454546,3.3636363636363638,0.0,1.0909090909090908,0.0,0.0,11
85910,2.142857142857143,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,7
86114,2.7142857142857144,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.0,0.0,7
86150,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,7
86658,1.2222222222222223,1.2222222222222223,0.0,0.7777777777777778,0.0,0.0,9
86755,2.7,1.3,0.0,0.9,0.4,0.0,10
86839,1.8888888888888888,0.7777777777777778,0.7777777777777778,1.3333333333333333,0.0,0.0,9
86843,4.636363636363637,1.5454545454545454,0.0,0.8181818181818182,0.18181818181818182,0.0,11
87043,8.272727272727273,3.3636363636363638,0.0,1.0,0.5454545454545454,1.0,11
87098,1.0,1.1111111111111112,0.4444444444444444,0.3333333333333333,0.0,0.0,9
87101,8.0,2.8333333333333335,1.8333333333333333,1.0,0.5,0.0,6
87192,3.1818181818181817,1.6363636363636365,1.0909090909090908,1.2727272727272727,0.0,0.0,11
87449,4.0,4.5,2.8333333333333335,1.5,0.0,0.0,6
87457,1.9,1.9,0.7,2.2,0.0,0.0,10
87494,3.2857142857142856,22.571428571428573,0.8571428571428571,3.142857142857143,0.0,0.0,7
87598,7.363636363636363,6.909090909090909,4.909090909090909,1.3636363636363635,0.7272727272727273,0.0,11
87781,8.333333333333334,1.5,0.0,1.0,0.8333333333333334,0.0,6
87811,4.444444444444445,6.666666666666667,1.5555555555555556,2.7777777777777777,0.3333333333333333,0.0,9
88026,6.6,0.0,0.0,1.1,0.0,0.0,10
88423,0.875,0.375,0.875,0.25,0.125,1.0,8
88505,2.4444444444444446,3.6666666666666665,0.0,1.0,0.0,1.0,9
88573,2.2857142857142856,3.142857142857143,2.857142857142857,1.2857142857142858,0.0,1.0,7
88591,1.2727272727272727,2.6363636363636362,0.09090909090909091,0.5454545454545454,0.0,0.0,11
88967,3.4444444444444446,8.11111111111111,4.777777777777778,1.2222222222222223,0.0,0.0,9
89306,2.125,2.125,0.625,0.875,0.0,0.0,8
89625,2.8333333333333335,3.3333333333333335,0.0,1.8333333333333333,0.0,1.0,6
89650,2.6363636363636362,1.5454545454545454,0.9090909090909091,1.0909090909090908,0.0,0.0,11
89781,3.9,0.8,0.0,1.8,0.0,0.0,10
90141,2.5,3.0,1.6666666666666667,1.0,0.16666666666666666,0.0,6
90251,1.2727272727272727,2.8181818181818183,0.0,0.7272727272727273,0.0,1.0,11
90413,5.181818181818182,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.0,11
90416,3.0,2.6363636363636362,2.6363636363636362,0.5454545454545454,0.2727272727272727,0.0,11
90419,1.5714285714285714,1.0,1.2857142857142858,0.5714285714285714,0.0,0.0,7
90517,23.0,1.0909090909090908,0.0,1.8181818181818181,0.8181818181818182,0.0,11
90526,10.666666666666666,5.5,3.8333333333333335,1.3333333333333333,0.0,1.0,6
90685,1.7142857142857142,5.0,0.14285714285714285,1.0,0.0,0.0,7
90729,5.0,3.2857142857142856,2.857142857142857,1.4285714285714286,0.7142857142857143,0.0,7
90783,10.555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,9
90803,6.75,6.875,6.875,1.875,0.75,0.0,8
91248,2.888888888888889,1.0,0.8888888888888888,0.5555555555555556,0.0,0.0,9
91257,1.2727272727272727,0.09090909090909091,0.09090909090909091,1.7272727272727273,0.0,0.0,11
91412,3.3636363636363638,1.3636363636363635,0.0,0.9090909090909091,0.36363636363636365,1.0,11
91449,3.4545454545454546,0.6363636363636364,0.6363636363636364,1.0,0.45454545454545453,0.0,11
91667,7.5,20.6,16.1,2.2,0.8,1.0,10
91829,6.833333333333333,13.166666666666666,5.666666666666667,3.1666666666666665,0.8333333333333334,1.0,6
91868,0.5,0.25,0.0,0.375,0.0,0.0,8
92034,10.8,2.0,1.7,0.8,0.3,0.0,10
92057,5.090909090909091,1.9090909090909092,1.1818181818181819,0.9090909090909091,0.2727272727272727,0.0,11
